date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:39	114414/114414	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:37%20GMT	https://beautyring.info/category/movies/page/3/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/3/index.html	(from https://beautyring.info/category/movies/)
18:53:39	125440/125440	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:37%20GMT	https://beautyring.info/category/movies/page/479/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/movies/page/479/index.html	(from https://beautyring.info/category/movies/)
18:53:40	219216/219216	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d3072164e646a97cd59bab7cffcfdd95%22	https://beautyring.info/category/books/feed/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/feed/index.html	(from https://beautyring.info/category/books/)
18:53:42	92730/92730	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:40%20GMT	https://beautyring.info/category/books/?filter_by=popular7	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/indexdcac.html	(from https://beautyring.info/category/books/)
18:53:42	112817/112817	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:40%20GMT	https://beautyring.info/category/books/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/index6ca3.html	(from https://beautyring.info/category/books/)
18:53:42	113987/113987	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:40%20GMT	https://beautyring.info/category/books/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/index6fdd.html	(from https://beautyring.info/category/books/)
18:53:43	92731/92731	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:41%20GMT	https://beautyring.info/category/books/?filter_by=review_high	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/index8dd6.html	(from https://beautyring.info/category/books/)
18:53:44	94384/94384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:43%20GMT	https://beautyring.info/books/taboola-integrates-doubleverifys-authentic-marketplace-solution-giving-brands-a-more-granular-way-to-customize-brand-safety-offering-marks-partnership-expansion-with-doubleverify/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/taboola-integrates-doubleverifys-authentic-mark/index.html	(from https://beautyring.info/category/books/)
18:53:45	112913/112913	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:43%20GMT	https://beautyring.info/category/books/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/index5995.html	(from https://beautyring.info/category/books/)
18:53:45	93904/93904	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:43%20GMT	https://beautyring.info/books/rising-demand-for-nutritious-and-sustainable-foods-fuels-sourdough-market-projected-to-reach-usd-411-2-million-by-2034/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/rising-demand-for-nutritious-and-sustainable-foods-fuels-sourdough-market-projected-to-reach-usd-411-2-million-by-2034/index.html	(from https://beautyring.info/category/books/)
18:53:46	93984/93984	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:44%20GMT	https://beautyring.info/books/global-mining-hose-market-to-reach-usd-837-million-by-2034-driven-by-increased-mineral-production-and-infrastructure-development/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/global-mining-hose-market-to-reach-usd-837-mill/index.html	(from https://beautyring.info/category/books/)
18:53:47	93760/93760	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:45%20GMT	https://beautyring.info/books/orthopedic-implants-market-to-reach-76-4-billion-globally-by-2033-at-4-4-cagr-allied-market-research/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/orthopedic-implants-market-to-reach-76-4-billion-globally-by-2033-at-4-4-cagr-allied-market-research/index.html	(from https://beautyring.info/category/books/)
18:53:48	93768/93768	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:46%20GMT	https://beautyring.info/books/security-automation-market-to-reach-26-6-billion-globally-by-2032-at-12-2-cagr-allied-market-research/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/security-automation-market-to-reach-26-6-billion-globally-by-2032-at-12-2-cagr-allied-market-research/index.html	(from https://beautyring.info/category/books/)
18:53:48	93816/93816	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:46%20GMT	https://beautyring.info/books/medical-disposable-products-market-to-reach-857-0-billion-globally-by-2033-at-6-cagr-allied-market-research/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/medical-disposable-products-market-to-reach-857-0-billion-globally-by-2033-at-6-cagr-allied-market-research/index.html	(from https://beautyring.info/category/books/)
18:53:49	94056/94056	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:47%20GMT	https://beautyring.info/books/global-vertical-turbine-pump-market-estimated-to-hit-usd-26-2-billion-by-2024-anticipated-to-surpass-usd-44-9-billion-by-2034-at-a-5-cagr/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/global-vertical-turbine-pump-market-estimated-t/index.html	(from https://beautyring.info/category/books/)
18:53:50	94184/94184	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:48%20GMT	https://beautyring.info/books/organic-fertilizer-sales-in-north-america-to-soar-at-8-2-cagr-through-2034-amid-growing-organic-food-demand-and-adoption-of-sustainable-farming-practices/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/books/organic-fertilizer-sales-in-north-america-to-so/index.html	(from https://beautyring.info/category/books/)
18:53:51	110185/110185	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:49%20GMT	https://beautyring.info/category/books/page/526/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/page/526/index.html	(from https://beautyring.info/category/books/)
18:53:51	112930/112930	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:49%20GMT	https://beautyring.info/category/books/page/3/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/books/page/3/index.html	(from https://beautyring.info/category/books/)
18:53:52	115615/115615	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:51%20GMT	https://beautyring.info/category/hotels/page/2/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/page/2/index.html	(from https://beautyring.info/category/hotels/)
18:53:54	1110926/1110926	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d3072164e646a97cd59bab7cffcfdd95%22	https://beautyring.info/category/hotels/feed/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/feed/index.html	(from https://beautyring.info/category/hotels/)
18:53:54	115470/115470	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:52%20GMT	https://beautyring.info/category/hotels/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/index6ca3.html	(from https://beautyring.info/category/hotels/)
18:53:55	114341/114341	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:53%20GMT	https://beautyring.info/category/hotels/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/index6fdd.html	(from https://beautyring.info/category/hotels/)
18:53:55	95113/95113	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:53%20GMT	https://beautyring.info/category/hotels/?filter_by=popular7	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/indexdcac.html	(from https://beautyring.info/category/hotels/)
18:53:56	95114/95114	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:55%20GMT	https://beautyring.info/category/hotels/?filter_by=review_high	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/index8dd6.html	(from https://beautyring.info/category/hotels/)
18:53:57	115390/115390	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:53:55%20GMT	https://beautyring.info/category/hotels/?filter_by=random_posts	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/index5995.html	(from https://beautyring.info/category/hotels/)
18:53:57	93416/93416	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:56%20GMT	https://beautyring.info/hotels/xenia-hotels-resorts-reports-second-quarter-2024-results/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/hotels/xenia-hotels-resorts-reports-second-quarter-2024-results/index.html	(from https://beautyring.info/category/hotels/)
18:53:58	93512/93512	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:56%20GMT	https://beautyring.info/hotels/hudini-enhances-guest-engagement-and-revenue-for-dukley-hotel-resort/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/hotels/hudini-enhances-guest-engagement-and-revenue-for-dukley-hotel-resort/index.html	(from https://beautyring.info/category/hotels/)
18:53:58	93808/93808	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:57%20GMT	https://beautyring.info/hotels/cutalong-golf-clubhouse-groundbreaking-marks-a-new-chapter-for-a-private-resort-community-at-lake-anna-va/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/hotels/cutalong-golf-clubhouse-groundbreaking-marks-a-new-chapter-for-a-private-resort-community-at-lake-anna-va/index.html	(from https://beautyring.info/category/hotels/)
18:53:59	93360/93360	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:58%20GMT	https://beautyring.info/hotels/atlas-ocean-voyages-introduces-2026-arctic-season/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/hotels/atlas-ocean-voyages-introduces-2026-arctic-season/index.html	(from https://beautyring.info/category/hotels/)
18:53:59	93720/93720	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:58%20GMT	https://beautyring.info/hotels/moxy-hotels-channels-its-playful-spirit-in-chinas-mountain-city-with-opening-of-moxy-chongqing/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/hotels/moxy-hotels-channels-its-playful-spirit-in-chinas-mountain-city-with-opening-of-moxy-chongqing/index.html	(from https://beautyring.info/category/hotels/)
18:54:00	93280/93280	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:53:59%20GMT	https://beautyring.info/hotels/hotel-yellowstone-opens-in-jackson-hole/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/hotels/hotel-yellowstone-opens-in-jackson-hole/index.html	(from https://beautyring.info/category/hotels/)
18:54:02	116074/116074	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:00%20GMT	https://beautyring.info/category/hotels/page/3/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/page/3/index.html	(from https://beautyring.info/category/hotels/)
18:54:02	110367/110367	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:00%20GMT	https://beautyring.info/category/hotels/page/280/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/hotels/page/280/index.html	(from https://beautyring.info/category/hotels/)
18:54:02	111045/111045	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:00%20GMT	https://beautyring.info/2024/08/01/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/01/index.html	(from https://beautyring.info/category/hotels/)
18:54:03	110271/110271	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:01%20GMT	https://beautyring.info/2024/08/02/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/02/index.html	(from https://beautyring.info/category/hotels/)
18:54:04	111198/111198	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:03%20GMT	https://beautyring.info/2024/08/03/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/03/index.html	(from https://beautyring.info/category/hotels/)
18:54:04	111352/111352	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:03%20GMT	https://beautyring.info/2024/08/05/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/05/index.html	(from https://beautyring.info/category/hotels/)
18:54:04	110407/110407	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:03%20GMT	https://beautyring.info/2024/08/04/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/04/index.html	(from https://beautyring.info/category/hotels/)
18:54:04	93064/93064	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:04%20GMT	https://beautyring.info/window.location.href	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/window.location.href	(from https://beautyring.info/wp-content/plugins/td-composer/legacy/Newsmag/js/tagdiv_theme.min.js?ver=5.4.3)
18:54:07	111561/111561	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:05%20GMT	https://beautyring.info/2024/08/06/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/06/index.html	(from https://beautyring.info/category/hotels/)
18:54:07	111087/111087	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:06%20GMT	https://beautyring.info/2024/08/07/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/08/07/index.html	(from https://beautyring.info/category/hotels/)
18:54:07	110400/110400	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:05%20GMT	https://beautyring.info/2024/07/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/2024/07/index.html	(from https://beautyring.info/category/hotels/)
18:54:07	116054/116054	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:06%20GMT	https://beautyring.info/category/beauty/page/2/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/2/index6fdd.html	(from https://beautyring.info/category/beauty/?filter_by=featured)
18:54:10	93344/93344	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:08%20GMT	https://beautyring.info/beauty/sparkleap-leading-the-way-in-digital-excellence/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/sparkleap-leading-the-way-in-digital-excellence/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:10	93656/93656	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:08%20GMT	https://beautyring.info/beauty/timeline-nutrition-announced-as-platinum-sponsor-of-international-metabolic-health-day/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/timeline-nutrition-announced-as-platinum-sponsor-of-international-metabolic-health-day/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:10	115065/115065	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:08%20GMT	https://beautyring.info/category/beauty/page/467/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/467/index6fdd.html	(from https://beautyring.info/category/beauty/?filter_by=featured)
18:54:10	117512/117512	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:08%20GMT	https://beautyring.info/category/beauty/page/3/?filter_by=featured	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/3/index6fdd.html	(from https://beautyring.info/category/beauty/?filter_by=featured)
18:54:12	93480/93480	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:11%20GMT	https://beautyring.info/beauty/sweetworldofnails-will-participate-in-salon-look-at-ifema-madrid/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/sweetworldofnails-will-participate-in-salon-look-at-ifema-madrid/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:13	93752/93752	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:11%20GMT	https://beautyring.info/beauty/parallel-health-launches-microbiome-dermatology-sprint-accelerator-to-pioneer-advanced-skin-health/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/parallel-health-launches-microbiome-dermatology-sprint-accelerator-to-pioneer-advanced-skin-health/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:13	93552/93552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:11%20GMT	https://beautyring.info/beauty/ageless-elegance-debut-of-revolutionary-pageant-celebrating-women-over-30/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/ageless-elegance-debut-of-revolutionary-pageant-celebrating-women-over-30/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:13	93496/93496	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:11%20GMT	https://beautyring.info/beauty/salisbury-dentists-explain-how-to-find-the-best-family-dental-team/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/salisbury-dentists-explain-how-to-find-the-best-family-dental-team/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:15	93536/93536	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:13%20GMT	https://beautyring.info/beauty/hearing-aids-market-is-expected-to-reach-10-2-billion-marketsandmarkets/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/hearing-aids-market-is-expected-to-reach-10-2-billion-marketsandmarkets/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:15	93864/93864	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:13%20GMT	https://beautyring.info/beauty/biodances-bio-collagen-real-deep-mask-proven-for-unique-pore-refining-effects-ranked-as-amazons-no-1-facial-mask/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/biodances-bio-collagen-real-deep-mask-proven-for-unique-pore-refining-effects-ranked-as-amazons-no-1-facial-mask/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:16	93752/93752	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:14%20GMT	https://beautyring.info/beauty/transform-your-style-and-confidence-with-wigstrends-latest-collection-of-luxurious-human-hair-wigs/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/transform-your-style-and-confidence-with-wigstrends-latest-collection-of-luxurious-human-hair-wigs/index.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:16	116894/116894	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:14%20GMT	https://beautyring.info/category/beauty/page/2/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/2/index6ca3.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:17	116558/116558	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:15%20GMT	https://beautyring.info/category/beauty/page/3/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/3/index6ca3.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:18	109313/109313	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:16%20GMT	https://beautyring.info/category/beauty/page/8/?filter_by=popular	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/category/beauty/page/8/index6ca3.html	(from https://beautyring.info/category/beauty/?filter_by=popular)
18:54:19	93352/93352	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:17%20GMT	https://beautyring.info/beauty/storeautomator-announces-new-customer-mac-duggal/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/storeautomator-announces-new-customer-mac-duggal/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:19	93840/93840	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:17%20GMT	https://beautyring.info/beauty/discover-revenue-growth-management-excellence-at-the-epp-global-fmcg-cpg-revenue-growth-management-forum-2024/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/discover-revenue-growth-management-excellence-at-the-epp-global-fmcg-cpg-revenue-growth-management-forum-2024/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:20	93576/93576	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:18%20GMT	https://beautyring.info/beauty/manmade-kennels-proudly-presents-the-biggest-blue-nose-pitbulls-in-the-world/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/manmade-kennels-proudly-presents-the-biggest-blue-nose-pitbulls-in-the-world/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:21	93512/93512	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:19%20GMT	https://beautyring.info/beauty/integrating-dry-salt-therapy-with-transdermal-peptide-and-biohacking/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/integrating-dry-salt-therapy-with-transdermal-peptide-and-biohacking/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:22	93440/93440	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:20%20GMT	https://beautyring.info/beauty/launch-of-synapgen-transformational-coaching-qualifications/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/launch-of-synapgen-transformational-coaching-qualifications/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:22	93464/93464	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:20%20GMT	https://beautyring.info/beauty/importance-of-post-care-guidelines-for-magnetic-tattoo-removal/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/importance-of-post-care-guidelines-for-magnetic-tattoo-removal/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:23	93512/93512	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:21%20GMT	https://beautyring.info/beauty/discover-vibrant-hair-with-colorlomos-new-color-maintenance-products/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/discover-vibrant-hair-with-colorlomos-new-color-maintenance-products/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:24	93688/93688	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:22%20GMT	https://beautyring.info/beauty/houston-dentist-highlights-how-sedation-dentistry-can-benefit-patients-with-dental-anxiety/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/houston-dentist-highlights-how-sedation-dentistry-can-benefit-patients-with-dental-anxiety/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:25	93864/93864	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:23%20GMT	https://beautyring.info/beauty/menage-total-launches-comprehensive-cleaning-services-and-expert-solutions-for-montreal-residents-and-businesses/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/menage-total-launches-comprehensive-cleaning-services-and-expert-solutions-for-montreal-residents-and-businesses/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:25	93320/93320	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2022:54:23%20GMT	https://beautyring.info/beauty/reaching-usd-26242-7-million-with-a-4-6-cagr/	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/beauty/reaching-usd-26242-7-million-with-a-4-6-cagr/index.html	(from https://beautyring.info/category/beauty/?filter_by=random_posts)
18:54:25	4718/4718	---MCZ	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2022:54:25%20GMT	https://beautyring.info/cdn-cgi/l/email-protection	/Volumes/EXT2TBSSD/WP_Static_Site_Migration_to_GIT/httrack/beautyring_info/beautyring.info/cdn-cgi/l/email-protection.html	(from https://beautyring.info/category/fashion/?filter_by=popular)
